PolicyID,UnderwrittenCoverID,PolicyStartDate,Province,VehicleType,Gender,Age,VehicleAge,CubicCapacity,PostalCode,PreviousClaims,TotalPremium,TotalClaims,LossRatio,HasClaim
104579,TPFT,2032-07-14,Free State,Sedan,Female,44,17,2500,2240,0,10334,1534,0.14844203599767758,1
104580,TPO,2032-07-15,KZN,Bakkie,Female,34,21,2500,5159,3,15069,3851,0.2555577676023625,1
104581,COMP+,2032-07-16,Gauteng,SUV,Male,37,2,2500,3489,1,12167,0,0.0,0
104582,TPFT,2032-07-17,KZN,Bakkie,Female,48,4,2200,8858,2,11762,563,0.04786600918211189,1
104583,COMP,2032-07-18,Gauteng,Sedan,Male,43,11,1800,3588,3,14883,4915,0.33024255862393337,1
104584,TPFT,2032-07-19,Gauteng,Sedan,Female,48,19,3500,6394,0,9507,605,0.06363731986956979,1
104585,TPFT,2032-07-20,Free State,Sedan,Female,52,24,1800,1469,0,6676,537,0.08043738765727981,1
104586,COMP,2032-07-21,Western Cape,Sedan,Female,26,13,2200,4287,2,6531,2897,0.44357678762823455,1
104587,COMP,2032-07-22,Free State,Bakkie,Female,22,22,2000,4936,1,6752,670,0.09922985781990522,1
104588,COMP,2032-07-23,Free State,SUV,Male,69,21,3000,3019,2,11057,0,0.0,0
104589,TPO,2032-07-24,Gauteng,Bakkie,Male,65,18,2200,6932,0,14208,13717,0.9654420045045045,1
104590,COMP,2032-07-25,Western Cape,SUV,Female,25,19,3000,3023,3,12712,0,0.0,0
104591,TPO,2032-07-26,Western Cape,Sedan,Male,38,24,2200,2589,2,7025,637,0.09067615658362989,1
104592,COMP,2032-07-27,Eastern Cape,Sedan,Female,33,15,2500,5973,3,6568,76,0.011571254567600487,1
104593,TPO,2032-07-28,Free State,Sedan,Female,68,12,3000,8759,1,5930,1874,0.3160202360876897,1
104594,TPFT,2032-07-29,Western Cape,Hatchback,Male,33,11,2500,6313,1,10010,2285,0.22827172827172826,1
104595,COMP+,2032-07-30,Gauteng,Bakkie,Female,35,23,2500,7855,3,13520,32894,2.4329881656804733,1
104596,TPFT,2032-07-31,Free State,Sedan,Female,64,1,3500,3060,1,6952,0,0.0,0
104597,TPFT,2032-08-01,KZN,Sedan,Female,73,16,3500,5317,3,10019,1082,0.1079948098612636,1
104598,COMP,2032-08-02,Western Cape,Hatchback,Male,45,13,1800,6824,3,7910,851,0.10758533501896334,1
104599,TPO,2032-08-03,Western Cape,Bakkie,Male,35,6,2200,2419,3,9285,2150,0.2315562735595046,1
104600,COMP+,2032-08-04,Eastern Cape,Bakkie,Male,31,23,2000,1880,1,8260,6679,0.8085956416464891,1
104601,COMP,2032-08-05,Western Cape,SUV,Female,73,6,2000,1838,3,16681,2938,0.1761285294646604,1
104602,COMP,2032-08-06,Western Cape,Sedan,Female,65,10,2500,1751,1,9683,7,0.0007229164515129609,1
104603,COMP,2032-08-07,Eastern Cape,Coupe,Female,54,2,2500,1269,3,13644,9045,0.6629287598944591,1
104604,TPFT,2032-08-08,Free State,Bakkie,Male,57,3,2200,4369,3,14451,373,0.025811362535464673,1
104605,TPO,2032-08-09,Western Cape,Sedan,Male,33,6,3500,6730,1,3103,1488,0.4795359329680954,1
104606,TPO,2032-08-10,Western Cape,Hatchback,Female,38,16,2000,5827,3,10163,2302,0.22650792088950114,1
104607,COMP+,2032-08-11,Western Cape,Bakkie,Female,18,6,2200,7987,3,12461,310,0.0248776181686863,1
104608,TPO,2032-08-12,Western Cape,Sedan,Female,28,24,3500,5711,1,9624,5171,0.5373025768911056,1
104609,TPO,2032-08-13,Eastern Cape,SUV,Female,28,13,3000,4503,0,7820,8188,1.0470588235294118,1
104610,COMP,2032-08-14,Gauteng,Sedan,Female,19,4,1800,4960,2,11350,1667,0.14687224669603524,1
104611,COMP,2032-08-15,KZN,Sedan,Female,49,15,2200,6527,1,5362,0,0.0,0
104612,TPFT,2032-08-16,Eastern Cape,Bakkie,Female,71,6,2500,7208,3,12689,2409,0.18984947592402868,1
104613,COMP,2032-08-17,Gauteng,Sedan,Male,36,1,1200,8824,2,14567,5105,0.3504496464611794,1
104614,COMP,2032-08-18,Western Cape,Hatchback,Female,73,9,1800,8205,2,10112,3505,0.34661787974683544,1
104615,COMP,2032-08-19,Gauteng,Coupe,Female,22,12,2000,3075,3,12291,1738,0.1414042795541453,1
104616,COMP,2032-08-20,Eastern Cape,Sedan,Male,20,23,2000,2312,3,19756,6353,0.3215731929540393,1
104617,TPFT,2032-08-21,KZN,SUV,Male,45,11,2500,6998,0,11158,273,0.024466750313676285,1
104618,COMP,2032-08-22,Western Cape,Hatchback,Male,43,13,2500,3284,3,11179,4528,0.4050451739869398,1
104619,COMP+,2032-08-23,Free State,Bakkie,Male,40,1,1800,8293,2,12937,0,0.0,0
104620,COMP+,2032-08-24,Free State,Bakkie,Male,47,19,2500,1383,3,6258,479,0.07654202620645574,1
104621,COMP+,2032-08-25,Eastern Cape,Sedan,Male,25,21,1200,7469,2,7041,16813,2.387871041045306,1
104622,COMP+,2032-08-26,Western Cape,SUV,Male,53,4,1800,5180,1,11459,1920,0.16755388777380226,1
104623,COMP,2032-08-27,Gauteng,SUV,Male,46,5,3500,7892,1,10945,542,0.049520328917313845,1
104624,COMP+,2032-08-28,Eastern Cape,Coupe,Female,30,23,3500,5341,2,8939,0,0.0,0
104625,COMP,2032-08-29,Gauteng,Sedan,Male,42,17,3500,7531,1,10656,5023,0.47137762762762764,1
104626,TPFT,2032-08-30,Gauteng,Hatchback,Female,39,5,2500,8072,0,7078,218,0.030799660921164172,1
104627,COMP+,2032-08-31,Western Cape,Sedan,Male,63,19,3000,7409,2,8214,426,0.05186267348429511,1
104628,TPO,2032-09-01,Western Cape,Coupe,Male,50,3,1600,3808,2,10615,0,0.0,0
104629,COMP+,2032-09-02,Gauteng,Bakkie,Male,54,11,1200,1803,3,19182,9006,0.46950265874257113,1
104630,COMP+,2032-09-03,Eastern Cape,SUV,Female,70,2,1800,8372,0,13498,0,0.0,0
104631,COMP,2032-09-04,Western Cape,Bakkie,Female,24,22,1600,7371,3,18288,0,0.0,0
104632,COMP+,2032-09-05,Gauteng,Sedan,Male,40,14,3500,5335,0,10882,0,0.0,0
104633,TPO,2032-09-06,Free State,Sedan,Female,23,6,3500,2096,0,9083,154,0.016954750633050755,1
104634,COMP,2032-09-07,Western Cape,Sedan,Male,32,19,2200,4742,0,7273,0,0.0,0
104635,COMP,2032-09-08,Gauteng,Sedan,Female,32,1,1200,5483,2,9997,600,0.060018005401620486,1
104636,TPFT,2032-09-09,KZN,Sedan,Female,57,7,2200,7521,1,6207,1604,0.25841791525696794,1
104637,TPFT,2032-09-10,Eastern Cape,Bakkie,Female,51,2,3500,7355,1,8739,2791,0.31937292596406913,1
104638,COMP+,2032-09-11,Free State,Bakkie,Female,31,24,1600,4719,3,9743,0,0.0,0
104639,TPFT,2032-09-12,Free State,Sedan,Female,46,19,2000,7938,3,7021,413,0.058823529411764705,1
104640,TPFT,2032-09-13,Western Cape,Hatchback,Female,33,1,3500,5771,1,8739,1140,0.13044970820460006,1
104641,TPFT,2032-09-14,Eastern Cape,Bakkie,Female,46,9,2000,3696,1,11093,9622,0.8673938519787253,1
104642,COMP,2032-09-15,Western Cape,Coupe,Female,40,21,2500,5266,0,7756,2217,0.28584321815368746,1
104643,COMP,2032-09-16,KZN,Bakkie,Female,27,17,2000,6271,3,13576,22791,1.6787713612256925,1
104644,COMP,2032-09-17,Western Cape,Sedan,Female,64,10,2200,6796,3,12704,2080,0.163727959697733,1
104645,TPFT,2032-09-18,Eastern Cape,SUV,Female,72,6,1200,1808,3,13698,8489,0.6197255073733392,1
104646,COMP,2032-09-19,KZN,Bakkie,Female,21,3,2200,3151,3,20313,13432,0.661251415349776,1
104647,TPFT,2032-09-20,KZN,Sedan,Female,29,20,2200,4293,1,9439,4687,0.49655683864816186,1
104648,COMP,2032-09-21,Western Cape,Sedan,Male,59,24,3500,2305,1,9648,4497,0.46610696517412936,1
104649,COMP,2032-09-22,Gauteng,Sedan,Male,51,15,3500,4459,2,16641,4234,0.2544318250105162,1
104650,TPO,2032-09-23,Free State,Sedan,Male,21,21,2000,3419,2,11530,0,0.0,0
104651,COMP+,2032-09-24,KZN,SUV,Male,37,22,2200,5224,1,10833,0,0.0,0
104652,TPFT,2032-09-25,Western Cape,SUV,Male,45,20,1600,8571,0,8850,0,0.0,0
104653,TPO,2032-09-26,Eastern Cape,Sedan,Female,45,6,1800,7363,1,7377,2800,0.37955808594279516,1
104654,COMP,2032-09-27,Eastern Cape,Bakkie,Female,23,3,1800,2196,0,10908,593,0.05436376971030436,1
104655,TPFT,2032-09-28,Western Cape,SUV,Female,31,10,1800,5567,3,13765,3288,0.23886669088267345,1
104656,COMP,2032-09-29,KZN,Sedan,Male,72,12,2500,6979,2,7615,0,0.0,0
104657,COMP+,2032-09-30,Gauteng,Sedan,Female,52,1,3500,8131,0,13868,5697,0.41080184597634845,1
104658,TPO,2032-10-01,Gauteng,Sedan,Female,64,22,3000,4524,3,13592,0,0.0,0
104659,COMP+,2032-10-02,Gauteng,SUV,Female,18,16,3000,7751,1,25000,8915,0.3566,1
104660,TPO,2032-10-03,Free State,Sedan,Male,36,17,2000,2525,2,6408,0,0.0,0
104661,COMP,2032-10-04,KZN,SUV,Male,74,10,3000,8219,1,12342,0,0.0,0
104662,COMP+,2032-10-05,Gauteng,Bakkie,Female,18,12,2000,7237,3,19235,3344,0.17384975305432804,1
104663,COMP+,2032-10-06,Free State,SUV,Female,30,19,1800,2599,3,8504,840,0.09877704609595485,1
104664,COMP,2032-10-07,Free State,Sedan,Female,25,8,3500,2044,1,8995,0,0.0,0
104665,COMP+,2032-10-08,KZN,Sedan,Female,35,23,1200,3153,3,7149,0,0.0,0
104666,TPFT,2032-10-09,Western Cape,Bakkie,Female,71,8,2500,6967,3,10266,5194,0.5059419442820963,1
104667,TPO,2032-10-10,Eastern Cape,Hatchback,Female,52,10,1800,6319,0,9172,1007,0.10979066724814654,1
104668,TPO,2032-10-11,Gauteng,Bakkie,Female,40,10,3500,2867,1,16284,0,0.0,0
104669,TPO,2032-10-12,Western Cape,SUV,Female,67,18,2200,2375,1,6816,271,0.0397593896713615,1
104670,TPFT,2032-10-13,Western Cape,SUV,Male,69,10,3500,8448,2,13063,2764,0.21158998698614406,1
104671,TPO,2032-10-14,Gauteng,SUV,Male,43,7,3000,6401,0,12882,0,0.0,0
104672,COMP,2032-10-15,Eastern Cape,Hatchback,Male,58,4,1800,1611,0,6164,0,0.0,0
104673,COMP+,2032-10-16,Gauteng,Sedan,Male,55,1,3000,7992,3,10310,1812,0.17575169738118332,1
104674,TPFT,2032-10-17,KZN,Coupe,Male,37,11,1800,6658,2,4719,11288,2.3920322102140283,1
104675,TPO,2032-10-18,Western Cape,Bakkie,Male,19,19,3000,4316,2,19265,135,0.007007526602647288,1
104676,COMP,2032-10-19,Gauteng,Bakkie,Female,43,5,1200,6043,0,15648,1666,0.10646728016359919,1
104677,COMP+,2032-10-20,Eastern Cape,Sedan,Male,74,8,2000,2598,2,6798,0,0.0,0
104678,COMP+,2032-10-21,KZN,Bakkie,Male,53,2,3500,5949,0,11517,0,0.0,0
104679,TPFT,2032-10-22,Western Cape,SUV,Female,42,2,3000,7005,2,8880,3647,0.4106981981981982,1
104680,TPFT,2032-10-23,Gauteng,Sedan,Female,47,24,2000,7572,0,12139,0,0.0,0
104681,TPFT,2032-10-24,Western Cape,Sedan,Female,35,14,2200,2977,0,5991,0,0.0,0
104682,COMP,2032-10-25,Gauteng,Hatchback,Female,24,9,1800,6157,3,15979,5204,0.3256774516552976,1
104683,COMP,2032-10-26,KZN,SUV,Male,44,10,1600,6538,3,11580,7358,0.6354058721934369,1
104684,TPFT,2032-10-27,KZN,SUV,Male,28,13,2200,5397,2,9626,0,0.0,0
104685,TPO,2032-10-28,Western Cape,Sedan,Male,54,1,3000,1638,3,12002,1326,0.11048158640226628,1
104686,COMP+,2032-10-29,Eastern Cape,Bakkie,Male,25,14,2000,5166,1,12932,0,0.0,0
104687,COMP+,2032-10-30,Free State,Bakkie,Male,28,2,1200,2922,1,9222,329,0.035675558447191495,1
104688,COMP,2032-10-31,Gauteng,Bakkie,Female,41,4,3000,1645,2,18811,4448,0.23645739195151774,1
104689,COMP+,2032-11-01,Gauteng,SUV,Male,47,19,2000,6884,0,7403,1327,0.17925165473456706,1
104690,TPO,2032-11-02,Free State,SUV,Male,47,1,2000,7668,3,7350,10576,1.4389115646258503,1
104691,COMP+,2032-11-03,Free State,SUV,Male,69,4,3000,5269,2,12049,0,0.0,0
104692,COMP,2032-11-04,Gauteng,Sedan,Female,69,11,1200,2998,1,14153,0,0.0,0
104693,COMP,2032-11-05,Gauteng,Hatchback,Male,32,13,1800,1089,0,11126,0,0.0,0
104694,TPO,2032-11-06,Western Cape,SUV,Male,73,18,1800,7511,3,6539,10461,1.5997858999847072,1
104695,TPO,2032-11-07,KZN,Sedan,Male,52,10,3000,7944,0,5581,1152,0.2064146210356567,1
104696,COMP+,2032-11-08,Gauteng,SUV,Male,56,5,3000,4278,0,13779,9984,0.7245808839538428,1
104697,COMP+,2032-11-09,Western Cape,Hatchback,Male,41,1,3000,8229,3,15037,1560,0.10374409789186673,1
104698,COMP,2032-11-10,KZN,Sedan,Male,25,14,2000,3366,3,12888,336,0.0260707635009311,1
104699,TPO,2032-11-11,Eastern Cape,Sedan,Male,60,16,3000,1823,1,11656,3351,0.2874914207275223,1
104700,TPO,2032-11-12,Eastern Cape,Bakkie,Female,59,24,2200,1550,1,11456,1576,0.13756983240223464,1
104701,TPO,2032-11-13,Gauteng,Sedan,Female,37,18,1600,1059,0,10701,145,0.013550135501355014,1
104702,COMP+,2032-11-14,Western Cape,Bakkie,Female,58,3,3000,6224,0,6407,0,0.0,0
104703,TPO,2032-11-15,Gauteng,Sedan,Male,64,3,2200,6358,1,14799,4641,0.3136022704236773,1
104704,COMP,2032-11-16,Western Cape,Bakkie,Male,43,4,2500,6581,1,9330,1488,0.1594855305466238,1
104705,COMP,2032-11-17,Eastern Cape,Sedan,Male,69,7,2200,5222,0,9807,1118,0.1140002039359641,1
104706,COMP+,2032-11-18,Western Cape,Sedan,Male,41,13,2000,5178,2,8270,295,0.035671100362756954,1
104707,TPFT,2032-11-19,Western Cape,Hatchback,Male,39,9,2000,2243,2,9242,78,0.008439731659813893,1
104708,COMP+,2032-11-20,Gauteng,SUV,Male,22,3,1600,4479,2,19041,6451,0.33879523134289163,1
104709,TPFT,2032-11-21,Gauteng,SUV,Female,32,17,1600,1945,3,17135,1568,0.09150860811205136,1
104710,TPO,2032-11-22,KZN,Sedan,Female,53,15,1600,2640,1,10450,6545,0.6263157894736842,1
104711,COMP+,2032-11-23,Gauteng,Bakkie,Female,54,10,2000,2952,2,10235,13830,1.3512457254518808,1
104712,COMP,2032-11-24,Western Cape,SUV,Male,46,15,2000,7091,2,6498,0,0.0,0
104713,TPO,2032-11-25,Western Cape,Coupe,Female,32,1,2200,3633,1,8763,1111,0.12678306516033322,1
104714,COMP,2032-11-26,Gauteng,Coupe,Male,44,22,2000,7790,3,18389,0,0.0,0
104715,TPO,2032-11-27,Western Cape,Bakkie,Female,66,21,2500,4501,2,16231,756,0.046577536812272814,1
104716,COMP+,2032-11-28,Free State,SUV,Male,72,10,1800,1889,3,8096,168,0.020750988142292492,1
104717,TPFT,2032-11-29,Free State,SUV,Male,25,7,1800,1573,3,9539,1527,0.1600796729216899,1
104718,TPO,2032-11-30,KZN,Bakkie,Female,74,7,1600,1512,0,6654,0,0.0,0
104719,TPFT,2032-12-01,Eastern Cape,Sedan,Female,46,3,2000,8246,1,7209,1228,0.17034262727146623,1
104720,TPO,2032-12-02,Eastern Cape,Sedan,Male,36,7,2500,7005,0,9733,0,0.0,0
104721,COMP,2032-12-03,Eastern Cape,Sedan,Male,48,9,3500,5160,2,9090,532,0.058525852585258525,1
104722,COMP,2032-12-04,Western Cape,Sedan,Male,26,8,1800,2964,0,6200,29,0.00467741935483871,1
104723,TPO,2032-12-05,Western Cape,Sedan,Female,27,3,2200,5051,1,8549,0,0.0,0
104724,TPFT,2032-12-06,Gauteng,SUV,Female,54,5,3500,3230,3,12999,0,0.0,0
104725,COMP+,2032-12-07,Eastern Cape,Bakkie,Female,27,13,1200,6185,3,17450,0,0.0,0
104726,COMP+,2032-12-08,Eastern Cape,SUV,Male,71,13,3000,7978,2,12695,1608,0.12666404096100828,1
104727,COMP,2032-12-09,Eastern Cape,Sedan,Female,50,8,2200,8375,1,7520,3030,0.4029255319148936,1
104728,COMP+,2032-12-10,Western Cape,Sedan,Female,42,18,1200,7197,3,10196,0,0.0,0
104729,COMP,2032-12-11,Eastern Cape,SUV,Male,74,7,2500,6340,2,15647,0,0.0,0
104730,COMP+,2032-12-12,Gauteng,Sedan,Male,71,10,2200,3283,1,16724,4529,0.27080841903850755,1
104731,TPO,2032-12-13,Western Cape,Bakkie,Female,73,10,1800,5984,1,9905,2045,0.20646138313982837,1
104732,COMP,2032-12-14,Gauteng,Coupe,Female,21,23,2000,1611,0,17190,0,0.0,0
104733,COMP,2032-12-15,Western Cape,Sedan,Female,70,11,1200,8102,3,10028,4662,0.46489828480255285,1
104734,TPO,2032-12-16,Gauteng,Sedan,Female,22,12,2000,1437,1,11968,774,0.06467245989304812,1
104735,COMP,2032-12-17,Gauteng,SUV,Female,40,13,2500,8147,3,13073,11384,0.8708024171957469,1
104736,COMP+,2032-12-18,Gauteng,Coupe,Female,56,8,3000,6222,3,9812,2737,0.2789441500203832,1
104737,COMP+,2032-12-19,Free State,Bakkie,Male,72,17,3000,2459,1,8042,1792,0.22283014175578214,1
104738,COMP,2032-12-20,Eastern Cape,Hatchback,Male,22,24,2000,7837,3,17291,1520,0.08790700364351396,1
104739,COMP+,2032-12-21,Free State,Sedan,Female,69,14,1800,8106,0,8361,0,0.0,0
104740,TPFT,2032-12-22,Gauteng,Coupe,Female,25,17,2500,6540,2,8607,11,0.0012780295108632508,1
104741,COMP,2032-12-23,KZN,Sedan,Male,34,19,3500,8275,2,5138,1524,0.2966134682755936,1
104742,TPO,2032-12-24,Eastern Cape,Sedan,Male,18,16,3000,1523,1,7845,0,0.0,0
104743,TPFT,2032-12-25,Western Cape,Hatchback,Male,71,9,1600,6562,0,6382,969,0.15183328110310249,1
104744,COMP,2032-12-26,Gauteng,Hatchback,Male,67,20,1600,4577,2,12687,5016,0.39536533459446677,1
104745,TPO,2032-12-27,Western Cape,Sedan,Male,29,10,1200,7547,0,8845,618,0.06986998304126625,1
104746,COMP+,2032-12-28,Western Cape,Sedan,Female,52,9,1800,7486,1,6493,0,0.0,0
104747,TPO,2032-12-29,Free State,Sedan,Male,69,1,2000,8765,0,10091,0,0.0,0
104748,TPFT,2032-12-30,Eastern Cape,Sedan,Female,31,24,2200,5895,1,4848,6899,1.4230610561056105,1
104749,COMP+,2032-12-31,Western Cape,Sedan,Female,65,3,3500,4398,2,8241,0,0.0,0
104750,COMP,2033-01-01,KZN,Coupe,Female,35,11,2200,3261,2,11485,4981,0.43369612538093166,1
104751,COMP+,2033-01-02,Eastern Cape,Bakkie,Male,27,7,2500,2023,2,13959,373,0.026721111827494808,1
104752,COMP,2033-01-03,Eastern Cape,Bakkie,Female,72,18,1200,2579,2,11608,3620,0.3118538938662991,1
104753,COMP,2033-01-04,Western Cape,Bakkie,Male,32,13,1200,1321,3,14044,5,0.00035602392480774705,1
104754,TPO,2033-01-05,Eastern Cape,SUV,Male,59,23,1200,8245,0,11549,0,0.0,0
104755,TPO,2033-01-06,Gauteng,Bakkie,Female,50,23,1800,4126,0,10351,0,0.0,0
104756,TPO,2033-01-07,Free State,SUV,Female,36,18,2200,3831,0,8802,0,0.0,0
104757,TPFT,2033-01-08,Western Cape,Sedan,Male,51,16,2500,7999,1,8847,687,0.07765344184469311,1
104758,TPFT,2033-01-09,Western Cape,SUV,Female,62,24,3500,8238,2,9664,7160,0.7408940397350994,1
104759,TPO,2033-01-10,KZN,SUV,Female,42,16,1800,8235,2,16399,4231,0.25800353680102445,1
104760,TPFT,2033-01-11,Gauteng,Hatchback,Female,33,21,2500,5275,3,10696,3544,0.33133881824981304,1
104761,COMP+,2033-01-12,Western Cape,Coupe,Female,25,10,1800,3427,3,9697,167,0.017221821181808806,1
104762,COMP+,2033-01-13,Western Cape,SUV,Male,52,9,3500,3980,2,7128,3090,0.4335016835016835,1
104763,TPFT,2033-01-14,Free State,Bakkie,Female,38,8,3500,4757,0,8370,0,0.0,0
104764,TPFT,2033-01-15,Western Cape,Sedan,Male,36,19,2000,6800,0,5015,2141,0.42691924227318045,1
104765,COMP+,2033-01-16,KZN,Bakkie,Female,63,3,1800,1449,2,11740,0,0.0,0
104766,COMP,2033-01-17,Western Cape,SUV,Male,28,24,1800,2284,1,5734,0,0.0,0
104767,COMP+,2033-01-18,Western Cape,Sedan,Male,61,9,3500,4518,0,9028,1316,0.14576871953921133,1
104768,COMP+,2033-01-19,Gauteng,SUV,Female,28,2,2000,2660,2,16309,695,0.042614507327242625,1
104769,TPFT,2033-01-20,Gauteng,Bakkie,Male,28,19,1600,7274,2,19047,5782,0.3035648658581404,1
104770,COMP+,2033-01-21,Gauteng,Sedan,Male,39,8,2000,6353,3,11727,3476,0.29640999403086893,1
104771,TPFT,2033-01-22,Gauteng,Hatchback,Male,38,18,1200,1903,3,17352,0,0.0,0
104772,TPFT,2033-01-23,Eastern Cape,Sedan,Female,44,8,3000,2177,2,9209,0,0.0,0
104773,TPO,2033-01-24,Free State,Hatchback,Male,35,5,1600,1329,1,7691,0,0.0,0
104774,COMP+,2033-01-25,Western Cape,Bakkie,Male,59,6,3000,1636,2,15847,5490,0.34643781157316844,1
104775,COMP,2033-01-26,Gauteng,Sedan,Male,65,10,3500,2889,0,9551,1454,0.15223536802429066,1
104776,TPO,2033-01-27,Eastern Cape,SUV,Male,57,15,2200,7010,1,13800,0,0.0,0
104777,TPFT,2033-01-28,Gauteng,Bakkie,Male,55,4,3500,8779,1,15374,4756,0.3093534538831794,1
104778,TPFT,2033-01-29,Western Cape,Bakkie,Female,47,3,3000,7196,3,9626,621,0.0645127778932059,1
104779,COMP,2033-01-30,KZN,Bakkie,Male,68,24,2500,2867,2,8503,0,0.0,0
104780,TPFT,2033-01-31,Free State,SUV,Male,62,9,1800,3515,3,8655,1237,0.14292316580011555,1
104781,COMP+,2033-02-01,Free State,SUV,Male,64,16,1600,7783,0,11513,203,0.017632241813602016,1
104782,TPO,2033-02-02,Western Cape,Coupe,Male,62,16,2200,1412,3,14760,225,0.01524390243902439,1
104783,TPFT,2033-02-03,Western Cape,Sedan,Male,50,15,2000,8181,0,6996,242,0.03459119496855346,1
104784,TPFT,2033-02-04,Free State,SUV,Female,38,24,2000,7639,2,10144,4938,0.4867902208201893,1
104785,COMP,2033-02-05,Western Cape,Sedan,Male,19,9,1200,6636,2,12741,493,0.03869398006435915,1
104786,COMP+,2033-02-06,Gauteng,Bakkie,Male,30,17,3000,4833,3,16521,5555,0.33623872646934205,1
104787,TPFT,2033-02-07,Gauteng,Bakkie,Female,19,21,1200,3415,3,25000,0,0.0,0
104788,COMP,2033-02-08,Western Cape,Sedan,Male,74,12,3500,3586,3,10494,1062,0.10120068610634649,1
104789,TPFT,2033-02-09,Eastern Cape,Sedan,Female,60,23,1600,7780,0,7857,2431,0.3094056255568283,1
104790,COMP,2033-02-10,KZN,Sedan,Male,62,8,3500,6571,1,7588,0,0.0,0
104791,COMP,2033-02-11,KZN,SUV,Male,48,14,3000,2564,1,8064,742,0.0920138888888889,1
104792,COMP+,2033-02-12,Western Cape,SUV,Female,27,18,2500,5610,3,3000,4156,1.3853333333333333,1
104793,TPFT,2033-02-13,Western Cape,Coupe,Male,40,12,1800,1480,3,12247,879,0.07177267902343432,1
104794,COMP+,2033-02-14,Gauteng,SUV,Female,39,14,2000,7557,2,14427,4112,0.2850211409163374,1
104795,COMP,2033-02-15,Western Cape,Sedan,Female,64,20,3500,3275,3,8802,0,0.0,0
104796,TPO,2033-02-16,Eastern Cape,Hatchback,Female,46,23,1600,7280,2,4915,664,0.13509664292980672,1
104797,TPFT,2033-02-17,Western Cape,SUV,Female,50,5,3000,4840,0,7257,244,0.033622709108447016,1
104798,TPO,2033-02-18,Gauteng,SUV,Female,48,1,1600,4311,0,10072,7493,0.743943606036537,1
104799,TPFT,2033-02-19,Gauteng,Sedan,Female,31,13,2500,7934,0,7916,0,0.0,0
104800,COMP+,2033-02-20,Free State,SUV,Female,27,14,3000,3882,0,8838,0,0.0,0
104801,COMP+,2033-02-21,Western Cape,Hatchback,Male,35,2,1600,4743,3,9646,0,0.0,0
104802,COMP+,2033-02-22,Gauteng,SUV,Male,28,16,1200,3519,3,10702,27331,2.553821715567184,1
104803,COMP+,2033-02-23,Western Cape,Sedan,Male,56,5,2500,5613,2,5544,0,0.0,0
104804,COMP+,2033-02-24,Eastern Cape,Bakkie,Male,64,22,2000,6580,3,9267,0,0.0,0
104805,TPO,2033-02-25,Western Cape,Hatchback,Female,20,1,3000,5400,2,16315,2167,0.13282255593012565,1
104806,COMP+,2033-02-26,Eastern Cape,Sedan,Male,19,12,3500,1654,0,13567,309,0.02277585317314071,1
104807,COMP,2033-02-27,KZN,SUV,Male,71,19,1200,2977,2,9971,0,0.0,0
104808,COMP,2033-02-28,Western Cape,Coupe,Female,25,22,1200,1180,2,4370,2009,0.4597254004576659,1
104809,TPO,2033-03-01,KZN,Sedan,Male,48,22,2500,5125,3,10196,10709,1.0503138485680659,1
104810,TPFT,2033-03-02,Western Cape,Bakkie,Male,25,23,3500,4019,0,8741,0,0.0,0
104811,COMP,2033-03-03,Eastern Cape,Bakkie,Female,60,10,2500,1764,1,11396,0,0.0,0
104812,TPFT,2033-03-04,Gauteng,Bakkie,Female,65,12,1600,5135,3,21154,9220,0.43585137562635906,1
104813,TPO,2033-03-05,Gauteng,SUV,Female,19,19,3500,7330,3,23472,23594,1.0051976823449216,1
104814,TPFT,2033-03-06,Gauteng,Sedan,Male,39,16,2200,3366,1,7834,339,0.04327291294357927,1
104815,TPFT,2033-03-07,Western Cape,Bakkie,Male,22,17,2200,8983,0,12057,1147,0.09513145890354151,1
104816,TPFT,2033-03-08,Eastern Cape,Sedan,Female,24,13,2200,4298,1,13187,815,0.061803291120042465,1
104817,TPFT,2033-03-09,Western Cape,SUV,Male,37,7,3000,3779,2,8491,21,0.00247320692497939,1
104818,TPO,2033-03-10,Free State,Sedan,Female,45,3,3000,5987,1,7638,565,0.07397224404294318,1
104819,COMP,2033-03-11,Gauteng,Sedan,Female,30,5,1600,3371,0,8514,1098,0.12896405919661733,1
104820,COMP+,2033-03-12,Eastern Cape,Coupe,Male,19,4,1800,7022,0,15590,0,0.0,0
104821,TPFT,2033-03-13,Western Cape,SUV,Male,49,15,3000,6038,1,6351,2235,0.3519130845536136,1
104822,COMP,2033-03-14,Gauteng,Coupe,Male,43,17,2000,6162,3,17427,244,0.01400126240890572,1
104823,COMP,2033-03-15,Gauteng,Sedan,Female,20,12,1600,7799,1,8226,0,0.0,0
104824,TPO,2033-03-16,KZN,SUV,Male,58,23,1600,8445,2,16683,13289,0.7965593718156206,1
104825,COMP,2033-03-17,Western Cape,Sedan,Male,59,14,3500,4390,1,5376,338,0.06287202380952381,1
104826,TPO,2033-03-18,Western Cape,Bakkie,Female,73,4,1200,7317,1,10950,1808,0.16511415525114156,1
104827,TPFT,2033-03-19,Western Cape,Bakkie,Male,30,17,3500,2782,1,5633,140,0.02485354162968223,1
104828,TPFT,2033-03-20,KZN,Sedan,Male,74,11,2200,5780,2,6646,8288,1.2470659043033403,1
